lambda_A  lambda_rho  MSE  MSE-val  R^2-val  Sparsity
0.000000297635  0.000237137371  0.09576  0.11274  0.23729  0.00
0.000000297635  0.000177827941  0.09573  0.11272  0.23743  0.01
0.000000297635  0.000133352143  0.09549  0.11249  0.23910  0.02
0.000000297635  0.000100000000  0.09464  0.11160  0.24626  0.12
0.000000297635  0.000074989421  0.09194  0.10903  0.26657  0.53
0.000000297635  0.000056234133  0.08638  0.10448  0.29937  1.58
0.000000297635  0.000042169650  0.07717  0.09767  0.34212  3.80
0.000000297635  0.000031622777  0.07122  0.09602  0.35177  6.59
0.000000297635  0.000023713737  0.06279  0.09605  0.35096  10.75
0.000000297635  0.000017782794  0.05318  0.09776  0.33929  16.45
0.000000297635  0.000013335214  0.04349  0.10077  0.31878  23.44
0.000000297635  0.000010000000  0.03449  0.10492  0.29042  31.12
0.000000297635  0.000007498942  0.02684  0.10980  0.25692  39.07
