Warm start either not set or it is yet to warm up.
Initializing using arguments from init or as a default zero matrix
Starting optimization for lambda_A: 0.0001 lambda_rho: 0.0001
Iter    objective   convergence_count   no_progress_count
   50    0.057417361    0   0
   60    0.057404943    0   0
   70    0.057392665    0   0
   80    0.057380525    0   0
   90    0.057368521    0   0
  100    0.057356651    0   0
  110    0.057344912    0   0
  120    0.057333302    0   0
  130    0.057321819    0   0
  140    0.057310462    0   0
  150    0.057299228    0   0
  160    0.057288116    0   0
  170    0.057277124    0   0
  180    0.057266249    0   0
  190    0.057255490    0   0
  200    0.057244846    0   0
  210    0.057234314    0   0
  220    0.057223894    0   0
  230    0.057213583    0   0
  240    0.057203380    0   0
  250    0.057193283    0   0
  260    0.057183291    6   0
Solution converged in 264 iterations with final
                                            objective=0.057179323, slow progress with global relative
                                            objective=0.000000990<=1e-06 for 10 non-consecutive
                                            iterations
  264    0.057179323    10   0
Starting optimization for lambda_A: 0.0001 lambda_rho: 7.498942093324558e-07
Iter    objective   convergence_count   no_progress_count
    0    0.056361161    0   0
   10    0.056348855    0   0
   20    0.056336686    0   0
